words,fft_0.00Hz,fft_10.67Hz,fft_21.33Hz,fft_32.00Hz,fft_42.67Hz,fft_53.33Hz,fft_64.00Hz,fft_74.67Hz,fft_85.33Hz,fft_96.00Hz,fft_106.67Hz,fft_117.33Hz,fft_-128.00Hz,fft_-117.33Hz,fft_-106.67Hz,fft_-96.00Hz,fft_-85.33Hz,fft_-74.67Hz,fft_-64.00Hz,fft_-53.33Hz,fft_-42.67Hz,fft_-32.00Hz,fft_-21.33Hz,fft_-10.67Hz
baz,(-120.60546875+0j),(44.905127546130544+97.80534821670102j),(47.872529267589954-35.97505592589833j),(-5.932987106973869-12.098718063013694j),(-14.892578124999998+17.337422634356436j),(59.681849718704555+33.247469394260676j),(26.3671875-67.87109375j),(-24.072375485171595+3.6000242295903178j),(14.892578125-19.87460643450616j),(-20.43420039302612+4.502844436986318j),(16.580595732410046-5.528850324101661j),(-16.0614767796635+0.4996683813713929j),(15.136718749999996-1.7763568394002505e-15j),(-16.061476779663508-0.49966838137138847j),(16.580595732410046+5.528850324101665j),(-20.434200393026128-4.502844436986322j),(14.892578125+19.87460643450616j),(-24.072375485171595-3.6000242295903133j),(26.3671875+67.87109375j),(59.68184971870455-33.247469394260676j),(-14.892578125-17.337422634356436j),(-5.932987106973876+12.098718063013685j),(47.872529267589954+35.97505592589833j),(44.905127546130544-97.80534821670102j)
baz,(-206.0546875+0j),(72.64348298428126+154.43073084963413j),(45.07837308383241-26.65452015044916j),(57.984525722166694+22.885770354047253j),(-5.371093749999998-30.44620560179667j),(90.34105848764213+71.10812002598558j),(73.2421875-146.484375j),(-75.19494623839074-9.22479758853504j),(26.85546875-20.29747040119778j),(-34.54702572216669+3.3545203540472825j),(28.163814416167593-11.431417349550827j),(-32.125532733532665+1.3652109641547838j),(28.3203125+3.552713678800501e-15j),(-32.12553273353265-1.3652109641547678j),(28.16381441616759+11.431417349550832j),(-34.54702572216668-3.354520354047281j),(26.85546875+20.29747040119778j),(-75.19494623839074+9.224797588535038j),(73.24218749999999+146.484375j),(90.34105848764212-71.1081200259856j),(-5.37109375+30.446205601796667j),(57.98452572216668-22.885770354047253j),(45.07837308383241+26.654520150449166j),(72.64348298428128-154.43073084963413j)
baz,(559.5703125+0j),(929.1744274623795+210.99032120302127j),(1006.5003788630245+393.2237352571144j),(1111.8437602737183-180.47792725909085j),(959.716796875+1969.2774928828762j),(6035.868766324483-736.7728144055776j),(-131.34765625-5851.07421875j),(-1563.4128389225177+481.2195035585013j),(756.591796875-1810.280641406827j),(-1507.3515727737179+130.06894774090904j),(847.5035273869755-412.75498525711373j),(-1042.255354864346-177.90043426105746j),(490.2343750000001-2.2737367544323206e-13j),(-1042.2553548643455+177.90043426105746j),(847.5035273869754+412.75498525711424j),(-1507.351572773718-130.0689477409094j),(756.591796875+1810.280641406827j),(-1563.4128389225177-481.21950355850106j),(-131.34765624999994+5851.074218749999j),(6035.868766324484+736.7728144055775j),(959.7167968749999-1969.277492882876j),(1111.8437602737185+180.4779272590909j),(1006.5003788630246-393.22373525711424j),(929.1744274623798-210.99032120302113j)
baz,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
baz,(-244.62890625+0j),(-464.7222115077866+295.9069739262046j),(767.9209635119823-441.4062499999998j),(-1099.4368911043582-876.5966728015569j),(1469.23828125+356.05145995434435j),(208.54840534463915-5295.039256499213j),(-5998.53515625-1694.3359375j),(-2208.548405344639+2167.109233638542j),(-1469.23828125+356.0514599543444j),(-900.5631088956419+1122.4267646984424j),(-767.9209635119828-441.4062499999999j),(-1535.2777884922132+829.8522337884501j),(241.6992187500001-2.842170943040401e-14j),(-1535.2777884922134-829.8522337884501j),(-767.9209635119827+441.40625j),(-900.5631088956418-1122.4267646984429j),(-1469.23828125-356.0514599543444j),(-2208.548405344639-2167.109233638542j),(-5998.53515625+1694.3359374999995j),(208.54840534463892+5295.039256499213j),(1469.23828125-356.0514599543443j),(-1099.4368911043584+876.5966728015569j),(767.9209635119827+441.40625j),(-464.7222115077866-295.90697392620456j)
baz,(27.83203125+0j),(7.040136101234523-24.833612638918403j),(-7.6991939416167625-23.00524253405699j),(-24.783866851992535-13.957903533997507j),(0.24414062499999978+6.342959500374306j),(4.037370398942544-49.42948080351186j),(-67.87109375-27.34375j),(-29.13126924924199+24.44809253106915j),(-21.240234375-8.034415367140788j),(-28.92707064800746+15.338971466002484j),(-9.390649808383245+1.520867534056995j),(-21.985299750935077+6.7575640265005745j),(-3.41796875-8.881784197001252e-16j),(-21.985299750935077-6.757564026500571j),(-9.390649808383241-1.5208675340569915j),(-28.92707064800746-15.338971466002487j),(-21.240234375+8.034415367140788j),(-29.131269249241985-24.44809253106915j),(-67.87109375+27.343749999999993j),(4.0373703989425405+49.429480803511865j),(0.24414062499999978-6.342959500374305j),(-24.783866851992535+13.957903533997502j),(-7.699193941616759+23.00524253405699j),(7.040136101234527+24.833612638918407j)
baz,(-379.39453125+0j),(-120.40651638301819+240.50751613835553j),(7.022795850673745+79.44835719386259j),(-17.296306412951488+68.70217585317539j),(31.005859375+11.41732710067375j),(-35.65228080470314-48.89561776744473j),(-93.75+5.37109375j),(-39.248822526134816+49.74591380890398j),(-30.029296875+1.2685919000748613j),(-44.22713108704853+28.663113353175397j),(-15.811858350673752+5.024299056137409j),(-39.067380286143845+11.006609562006815j),(-9.277343749999996-8.881784197001252e-16j),(-39.06738028614385-11.006609562006815j),(-15.81185835067375-5.0242990561374015j),(-44.22713108704852-28.663113353175405j),(-30.029296875-1.2685919000748613j),(-39.24882252613482-49.74591380890397j),(-93.75-5.37109375j),(-35.65228080470314+48.895617767444726j),(31.005859374999996-11.417327100673749j),(-17.29630641295148-68.70217585317539j),(7.0227958506737505-79.44835719386259j),(-120.40651638301819-240.50751613835553j)
baz,(-89.35546875+0j),(-512.0968524561741+144.07537320790595j),(668.12506737276-326.6601562499998j),(-977.2123791219178-914.576040931694j),(1293.45703125+375.5032024221589j),(453.2696320153036-5126.463096992356j),(-5998.53515625-2050.78125j),(-2453.269632015304+2335.6853931453975j),(-1293.45703125+375.50320242215895j),(-1022.7876208780822+1084.4473965683055j),(-668.1250673727604-326.6601562499999j),(-1487.903147543826+678.0206330701517j),(86.42578125000011-2.842170943040401e-14j),(-1487.9031475438258-678.0206330701516j),(-668.1250673727602+326.66015625j),(-1022.7876208780822-1084.447396568306j),(-1293.45703125-375.50320242215895j),(-2453.269632015304-2335.6853931453975j),(-5998.53515625+2050.7812499999995j),(453.26963201530396+5126.463096992356j),(1293.45703125-375.5032024221589j),(-977.2123791219176+914.576040931693j),(668.1250673727602+326.66015625j),(-512.096852456174-144.0753732079059j)
baz,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
baz,(-836.42578125+0j),(-1755.7817386225372+199.19596741086764j),(-284.17188970246934-89.2555785175914j),(-1984.8811938754002-353.6036107649443j),(122.55859374999994-684.1938981070418j),(-5210.286224188048-2752.8659211664617j),(-4279.296875+5725.09765625j),(2250.8607161453774+2340.2360596748786j),(-263.671875+448.23580469311764j),(457.53744387539984+384.6776392350557j),(-482.9179540475309+224.5094847675914j),(242.55099666520755-62.85132593047274j),(-788.57421875+5.684341886080802e-14j),(242.5509966652071+62.85132593047305j),(-482.91795404753077-224.50948476759118j),(457.5374438753995-384.677639235056j),(-263.671875-448.23580469311764j),(2250.860716145378-2340.2360596748786j),(-4279.296875-5725.09765625j),(-5210.286224188048+2752.8659211664617j),(122.55859374999994+684.1938981070418j),(-1984.8811938754002+353.6036107649435j),(-284.17188970246923+89.25557851759118j),(-1755.7817386225363-199.19596741086747j)
baz,(-115.234375+0j),(-19.473619019088847+83.80111430961004j),(30.128512684506155+4.9961185583832375j),(-3.491580856973883-3.2402534029888095j),(16.357421875-31.71479750187153j),(-67.10126139944258-53.13194552576209j),(-68.84765625+52.24609375j),(17.270910382226923+32.321632762412264j),(-10.498046875-11.41732710067375j),(-17.992794143026124+9.45505909701119j),(-9.620700184506155+3.3046626916167554j),(-11.750717463695501+5.183473521435683j),(-4.8828124999999964+3.552713678800501e-15j),(-11.750717463695498-5.18347352143568j),(-9.620700184506159-3.304662691616759j),(-17.99279414302612-9.455059097011194j),(-10.498046875+11.41732710067375j),(17.27091038222693-32.321632762412264j),(-68.84765625-52.24609374999999j),(-67.10126139944256+53.131945525762106j),(16.357421874999996+31.714797501871526j),(-3.49158085697388+3.240253402988799j),(30.12851268450616-4.996118558383241j),(-19.473619019088847-83.80111430961003j)
baz,(-155.76171875+0j),(-61.22254262386562+87.32407289103158j),(-16.082920983158658+4.865283991766475j),(-51.65545307708584+33.33771937310076j),(24.169921874999996-32.560525435254775j),(-157.51362833357683-73.96422527065198j),(-108.3984375+149.90234375j),(45.15761379914551+43.67146500180395j),(-34.912109375+8.034415367140788j),(-4.0086094229141835+22.595531873100754j),(-22.003016516841342+1.4823722582334966j),(-13.921442841703083+8.750882618575645j),(-16.11328125+3.552713678800501e-15j),(-13.921442841703072-8.750882618575647j),(-22.003016516841342-1.4823722582335184j),(-4.008609422914169-22.595531873100754j),(-34.912109375-8.034415367140788j),(45.157613799145516-43.67146500180394j),(-108.3984375-149.90234375j),(-157.51362833357678+73.96422527065198j),(24.169921875+32.560525435254775j),(-51.655453077085824-33.337719373100775j),(-16.082920983158658-4.865283991766482j),(-61.22254262386563-87.32407289103159j)
baz,(-864.2578125+0j),(-1636.1885117144925+212.24337000124865j),(-284.0338414056887-131.75357577582508j),(-1857.4040650409675-375.0354233927154j),(88.62304687499994-819.0875034816687j),(-5163.179862436447-2776.3905705016023j),(-4390.13671875+5556.15234375j),(2187.127128376561+2446.269316192283j),(-289.306640625+335.33112558645496j),(344.70875254096666+533.1677016072845j),(-373.68100234431154+178.62857577582463j),(124.93655827437897-6.51026669263706j),(-638.671875+5.684341886080802e-14j),(124.93655827437863+6.510266692637202j),(-373.68100234431176-178.6285757758247j),(344.708752540967-533.1677016072849j),(-289.306640625-335.33112558645496j),(2187.1271283765614-2446.269316192283j),(-4390.13671875-5556.15234375j),(-5163.179862436447+2776.3905705016023j),(88.62304687499994+819.0875034816686j),(-1857.404065040967+375.03542339271496j),(-284.03384140568824+131.7535757758247j),(-1636.1885117144925-212.24337000124848j)
baz,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
baz,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
baz,(-50.78125+0j),(-18.07628409740663+29.853758394099813j),(8.165249933757547-3.7578869251497267j),(-14.69330229103359-28.281401473038564j),(-49.072265625-35.94343716878774j),(-94.20236860008671+21.811504139748124j),(-18.06640625+82.51953125j),(22.932093098589494+16.07357020711349j),(-7.568359375+9.72587123390727j),(3.9511147910335858+6.8748485269614354j),(-6.212124933757549+1.3164806751497196j),(-2.450315401096141+0.4354423267344476j),(-8.7890625+3.552713678800501e-15j),(-2.4503154010961357-0.43544232673443695j),(-6.212124933757547-1.3164806751497227j),(3.9511147910335875-6.87484852696144j),(-7.568359375-9.72587123390727j),(22.932093098589494-16.07357020711349j),(-18.06640625-82.51953124999999j),(-94.20236860008671-21.811504139748124j),(-49.072265625+35.94343716878774j),(-14.693302291033588+28.281401473038557j),(8.165249933757547+3.7578869251497227j),(-18.076284097406635-29.85375839409981j)
baz,(-167.96875+0j),(-43.79704010603716+101.62182153262864j),(-9.42101007522458+9.159340941991061j),(-30.4672703221045+35.85273773007463j),(-12.20703125-28.754749735030188j),(-136.70521408221538+38.220058578333045j),(18.5546875+158.203125j),(73.14226753131703-2.75363288648704j),(-6.8359375+12.685919000748612j),(27.537582822104486+5.5793002300746375j),(-1.8094586747754224-1.8351221919910614j),(10.680299156935483-1.935737002551253j),(-7.8125+3.552713678800501e-15j),(10.680299156935494+1.9357370025512601j),(-1.8094586747754162+1.835122191991065j),(27.537582822104493-5.579300230074637j),(-6.8359375-12.685919000748612j),(73.14226753131705+2.753632886487039j),(18.5546875-158.203125j),(-136.70521408221535-38.22005857833305j),(-12.20703125+28.754749735030185j),(-30.467270322104486-35.85273773007464j),(-9.421010075224583-9.159340941991065j),(-43.79704010603716-101.62182153262864j)
baz,(-2165.52734375+0j),(-1224.0463031851386+900.490906403938j),(-909.2660715508982+140.43713001497213j),(-920.582990670543+475.76684128953957j),(-1665.0390625-1191.6306581369863j),(-4705.854356511474+3059.7988569658055j),(2923.33984375+5175.78125j),(1986.7784624403587-2001.5469107610072j),(-643.5546875+1161.1844525351896j),(1601.2470531705428-731.26440871046j),(-878.8198659491015-366.9996300149728j),(350.34875975625437-427.81176336924955j),(-1312.01171875+1.1368683772161603e-13j),(350.34875975625425+427.81176336924904j),(-878.8198659491017+366.99963001497224j),(1601.247053170543+731.2644087104602j),(-643.5546875-1161.1844525351896j),(1986.7784624403587+2001.546910761007j),(2923.33984375-5175.78125j),(-4705.854356511474-3059.798856965805j),(-1665.0390625+1191.6306581369863j),(-920.5829906705429-475.7668412895395j),(-909.2660715508983-140.43713001497224j),(-1224.0463031851386-900.490906403938j)
baz,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
baz,(-1510.7421875+0j),(1067.1762208717837+824.9490794752717j),(-683.6342443338381+123.0165147331586j),(1274.5583974631365+901.1961482297631j),(-2130.126953125+88.37856903854868j),(1824.196627902364+6105.634701099296j),(5924.8046875-1183.59375j),(261.14490281769605-1260.1427381679484j),(2125.732421875-32.560525435254775j),(643.4103525368631-1032.3976017702362j),(745.6459630838385+128.9366102668414j),(903.1463109081562+257.13276874251596j),(1493.1640624999995-7.105427357601002e-15j),(903.1463109081561-257.13276874251676j),(745.6459630838385-128.93661026684134j),(643.4103525368631+1032.3976017702364j),(2125.732421875+32.560525435254775j),(261.1449028176961+1260.1427381679487j),(5924.8046875+1183.59375j),(1824.1966279023643-6105.634701099296j),(-2130.1269531249995-88.37856903854868j),(1274.5583974631365-901.196148229763j),(-683.6342443338385-123.01651473315866j),(1067.1762208717837-824.9490794752721j)
baz,(-161.1328125+0j),(21.47896193822095+107.03317012096093j),(4.429588266467039-14.769878567365373j),(7.6898131550435345+38.40245716706094j),(-8.7890625-15.223102800898335j),(-4.707248447815913+70.48895024488677j),(67.87109375-1.46484375j),(6.8963790638337805-14.707992871131104j),(17.578125-16.914558667664817j),(-16.478875655043538-4.5662928329390375j),(11.195411733532968+8.910503567365371j),(2.699094945761178-0.15269926302117653j),(11.718749999999998+1.7763568394002505e-15j),(2.6990949457611784+0.15269926302116943j),(11.195411733532964-8.910503567365371j),(-16.478875655043534+4.566292832939034j),(17.578125+16.914558667664817j),(6.896379063833784+14.707992871131108j),(67.87109375+1.4648437500000009j),(-4.7072484478159105-70.48895024488675j),(-8.789062499999998+15.223102800898333j),(7.689813155043538-38.40245716706094j),(4.429588266467037+14.769878567365371j),(21.47896193822095-107.03317012096093j)
baz,(-133.7890625+0j),(4.269057619475346+92.90313783071443j),(15.189304274700557+0.492977999625694j),(-0.024537368991287778+11.8473906090286j),(-42.236328125+13.108782967440233j),(17.094492813182914+108.05648253513328j),(100.09765625+0.48828125j),(16.169352720499774-30.17843824929801j),(13.427734375-11.41732710067375j),(-4.858275131008703+4.0348906090286185j),(25.338039475299446+13.178897000374306j),(17.15459684684197-8.119753884854276j),(9.765624999999996-8.881784197001252e-16j),(17.15459684684196+8.119753884854273j),(25.338039475299446-13.178897000374306j),(-4.858275131008705-4.034890609028615j),(13.427734375+11.41732710067375j),(16.16935272049977+30.178438249298015j),(100.09765625-0.4882812500000009j),(17.09449281318291-108.05648253513327j),(-42.236328125-13.10878296744023j),(-0.02453736899129133-11.847390609028604j),(15.189304274700554-0.492977999625694j),(4.269057619475342-92.90313783071443j)
baz,(-1526.3671875+0j),(1109.193222022404+841.0757688092406j),(-669.1272933899754+67.8103732163172j),(1270.5666278280187+887.7391557866126j),(-2156.73828125-31.29193353517985j),(1571.3313170198712+6157.297641409782j),(5981.93359375-894.04296875j),(447.86814981396134-1279.932234960007j),(2163.57421875-60.046683270210096j),(705.0193096719813-1102.4952192133865j),(685.7288558899759+79.65056428368274j),(893.0916861437636+288.0712701790303j),(1509.7656249999995-3.019806626980426e-14j),(893.0916861437638-288.0712701790306j),(685.7288558899759-79.65056428368268j),(705.0193096719811+1102.4952192133867j),(2163.57421875+60.046683270210096j),(447.86814981396134+1279.932234960007j),(5981.93359375+894.04296875j),(1571.3313170198712-6157.297641409783j),(-2156.73828125+31.29193353517988j),(1270.5666278280185-887.7391557866124j),(-669.1272933899759-67.81037321631732j),(1109.1932220224041-841.0757688092406j)
baz,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
baz,(326.66015625+0j),(1256.4616720029608+168.9964219326189j),(552.0019531250002+287.12463338361044j),(1615.040170390094+34.524954483001466j),(28.564453125+1126.9324712331684j),(5498.255367399926+1539.2308679808493j),(2626.953125-5998.53515625j),(-2227.2646690331485-1538.7253620333834j),(28.564453125-1126.9324712331684j),(-1212.6964203900939-33.83442051699865j),(552.0019531250002-287.12463338360976j),(-813.5851828697391-167.10984805314808j),(329.58984374999994-1.1368683772161603e-13j),(-813.5851828697394+167.10984805314772j),(552.001953125+287.1246333836103j),(-1212.6964203900936+33.83442051699858j),(28.564453125+1126.9324712331684j),(-2227.2646690331485+1538.7253620333836j),(2626.953125+5998.535156249999j),(5498.255367399926-1539.2308679808498j),(28.564453125000057-1126.9324712331681j),(1615.040170390094-34.52495448300087j),(552.001953125-287.1246333836103j),(1256.4616720029605-168.99642193261894j)
